::1 - - [08/Jul/2024:13:30:40 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [08/Jul/2024:13:30:56 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [08/Jul/2024:13:32:09 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:00:37 +0000] "GET /api-docs/ HTTP/1.1" 200 3106 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:00:37 +0000] "GET /api-docs/swagger-ui-init.js HTTP/1.1" 200 16768 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:00:37 +0000] "GET /api-docs/swagger-ui.css HTTP/1.1" 200 152071 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:00:38 +0000] "GET /api-docs/swagger-ui-standalone-preset.js HTTP/1.1" 200 230293 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:00:38 +0000] "GET /api-docs/swagger-ui-bundle.js HTTP/1.1" 200 1452753 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:00:38 +0000] "GET /api-docs/favicon-32x32.png HTTP/1.1" 200 628 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:00:58 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 447 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:01:49 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:08:10 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:13:58 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:14:30 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 400 51 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:14:51 +0000] "POST /api/v1/auth/login HTTP/1.1" 200 447 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
::1 - - [10/Jul/2024:16:15:06 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 400 51 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:15:20 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:15:34 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:34:04 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:49:40 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:50:33 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:16:58:07 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:17:02:02 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 17 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:17:20:21 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:17:21:21 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:17:34:02 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
::1 - - [10/Jul/2024:17:34:05 +0000] "POST /api/v1/cycles/predict HTTP/1.1" 401 15 "-" "PostmanRuntime/7.40.0"
